GAME_DATE,TEAM_NAME,MATCHUP,WL,PTS,FG_PCT,FT_PCT,FG3_PCT
2026-02-01,Washington Wizards,WAS vs. SAC,W,116,0.523,0.733,0.419
2026-02-01,Detroit Pistons,DET vs. BKN,W,130,0.565,0.759,0.375
2026-02-01,Portland Trail Blazers,POR vs. CLE,L,111,0.449,0.75,0.318
2026-01-31,Miami Heat,MIA vs. CHI,L,118,0.432,0.742,0.277
2026-01-31,Atlanta Hawks,ATL @ IND,L,124,0.474,0.75,0.393
2026-01-31,New Orleans Pelicans,NOP @ PHI,L,114,0.435,0.864,0.417
2026-01-31,Chicago Bulls,CHI @ MIA,W,125,0.523,0.722,0.5
2026-01-31,Dallas Mavericks,DAL @ HOU,L,107,0.446,0.577,0.435
2026-01-31,Houston Rockets,HOU vs. DAL,W,111,0.417,0.733,0.385
2026-01-31,Minnesota Timberwolves,MIN @ MEM,W,131,0.528,0.792,0.486
2026-01-31,Indiana Pacers,IND vs. ATL,W,129,0.539,0.857,0.469
2026-01-31,Philadelphia 76ers,PHI vs. NOP,W,124,0.479,0.739,0.472
2026-01-31,San Antonio Spurs,SAS @ CHA,L,106,0.475,0.895,0.382
2026-01-31,Memphis Grizzlies,MEM vs. MIN,L,114,0.489,0.667,0.27
2026-01-31,Charlotte Hornets,CHA vs. SAS,W,111,0.443,0.909,0.371
2026-01-30,New York Knicks,NYK vs. POR,W,127,0.485,0.857,0.422
2026-01-30,Boston Celtics,BOS vs. SAC,W,112,0.452,0.625,0.375
2026-01-30,Cleveland Cavaliers,CLE @ PHX,L,113,0.464,0.727,0.313
2026-01-30,New Orleans Pelicans,NOP vs. MEM,W,114,0.489,0.769,0.242
2026-01-30,Denver Nuggets,DEN vs. LAC,W,122,0.548,0.813,0.571
2026-01-30,Golden State Warriors,GSW vs. DET,L,124,0.444,0.743,0.346
2026-01-30,LA Clippers,LAC @ DEN,L,109,0.465,0.714,0.35
2026-01-30,Los Angeles Lakers,LAL @ WAS,W,142,0.612,0.75,0.424
2026-01-30,Brooklyn Nets,BKN @ UTA,W,109,0.476,0.607,0.35
2026-01-30,Washington Wizards,WAS vs. LAL,L,111,0.444,0.7,0.333
2026-01-30,Orlando Magic,ORL vs. TOR,W,130,0.513,0.892,0.5
2026-01-30,Phoenix Suns,PHX vs. CLE,W,126,0.529,0.722,0.479
2026-01-30,Portland Trail Blazers,POR @ NYK,L,97,0.432,0.737,0.302
2026-01-30,Sacramento Kings,SAC @ BOS,L,93,0.373,0.913,0.323
2026-01-30,Toronto Raptors,TOR @ ORL,L,120,0.524,0.781,0.25
2026-01-30,Utah Jazz,UTA vs. BKN,L,99,0.5,0.579,0.345
2026-01-30,Memphis Grizzlies,MEM @ NOP,L,106,0.43,0.933,0.293
2026-01-30,Detroit Pistons,DET @ GSW,W,131,0.484,0.806,0.385
2026-01-29,Minnesota Timberwolves,MIN vs. OKC,W,123,0.506,0.611,0.468
2026-01-29,Atlanta Hawks,ATL vs. HOU,L,86,0.366,0.857,0.308
2026-01-29,Chicago Bulls,CHI vs. MIA,L,113,0.394,0.828,0.395
2026-01-29,Dallas Mavericks,DAL vs. CHA,L,121,0.466,0.875,0.333
2026-01-29,Denver Nuggets,DEN vs. BKN,W,107,0.475,0.72,0.5
2026-01-29,Houston Rockets,HOU @ ATL,W,104,0.424,0.7,0.387
2026-01-29,Miami Heat,MIA @ CHI,W,116,0.452,0.833,0.333
2026-01-29,Milwaukee Bucks,MIL @ WAS,L,99,0.418,0.778,0.263
2026-01-29,Charlotte Hornets,CHA @ DAL,W,123,0.473,0.944,0.488
2026-01-29,Brooklyn Nets,BKN @ DEN,L,103,0.435,0.833,0.378
2026-01-29,Philadelphia 76ers,PHI vs. SAC,W,113,0.542,0.871,0.32
2026-01-29,Phoenix Suns,PHX vs. DET,W,114,0.468,0.828,0.381
2026-01-29,Sacramento Kings,SAC @ PHI,L,111,0.5,0.826,0.385
2026-01-29,Oklahoma City Thunder,OKC @ MIN,L,111,0.477,0.9,0.355
2026-01-29,Washington Wizards,WAS vs. MIL,W,109,0.396,0.893,0.229
2026-01-29,Detroit Pistons,DET @ PHX,L,96,0.425,0.762,0.207
2026-01-28,Atlanta Hawks,ATL @ BOS,W,117,0.484,0.692,0.429
2026-01-28,Boston Celtics,BOS vs. ATL,L,106,0.472,0.813,0.265
2026-01-28,Cleveland Cavaliers,CLE vs. LAL,W,129,0.526,0.769,0.386
2026-01-28,Chicago Bulls,CHI @ IND,L,110,0.477,0.778,0.4
2026-01-28,Dallas Mavericks,DAL vs. MIN,L,105,0.452,0.667,0.167
2026-01-28,Golden State Warriors,GSW @ UTA,W,140,0.535,0.833,0.426
2026-01-28,Houston Rockets,HOU vs. SAS,L,99,0.394,0.722,0.348
2026-01-28,Los Angeles Lakers,LAL @ CLE,L,99,0.481,0.667,0.281
2026-01-28,Miami Heat,MIA vs. ORL,L,124,0.5,0.913,0.441
2026-01-28,Minnesota Timberwolves,MIN @ DAL,W,118,0.457,0.741,0.353
2026-01-28,New York Knicks,NYK @ TOR,W,119,0.5,0.833,0.368
2026-01-28,Orlando Magic,ORL @ MIA,W,133,0.5,0.765,0.421
2026-01-28,Indiana Pacers,IND vs. CHI,W,113,0.447,0.88,0.417
2026-01-28,San Antonio Spurs,SAS @ HOU,W,111,0.537,0.708,0.231
2026-01-28,Toronto Raptors,TOR vs. NYK,L,92,0.38,0.862,0.269
2026-01-28,Utah Jazz,UTA vs. GSW,L,124,0.489,0.875,0.395
2026-01-28,Memphis Grizzlies,MEM vs. CHA,L,97,0.457,0.75,0.35
2026-01-28,Charlotte Hornets,CHA @ MEM,W,112,0.489,0.875,0.405
2026-01-27,New Orleans Pelicans,NOP @ OKC,L,95,0.343,0.773,0.25
2026-01-27,Denver Nuggets,DEN vs. DET,L,107,0.476,0.739,0.345
2026-01-27,LA Clippers,LAC @ UTA,W,115,0.466,0.714,0.391
2026-01-27,Milwaukee Bucks,MIL @ PHI,L,122,0.512,0.704,0.441
2026-01-27,Brooklyn Nets,BKN @ PHX,L,102,0.507,0.684,0.406
2026-01-27,New York Knicks,NYK vs. SAC,W,103,0.474,0.889,0.406
2026-01-27,Philadelphia 76ers,PHI vs. MIL,W,139,0.525,0.733,0.524
2026-01-27,Phoenix Suns,PHX vs. BKN,W,106,0.558,0.75,0.25
2026-01-27,Portland Trail Blazers,POR @ WAS,L,111,0.385,0.565,0.368
2026-01-27,Oklahoma City Thunder,OKC vs. NOP,W,104,0.402,0.913,0.342
2026-01-27,Utah Jazz,UTA vs. LAC,L,103,0.451,0.81,0.364
2026-01-27,Washington Wizards,WAS vs. POR,W,115,0.408,0.857,0.436
2026-01-27,Detroit Pistons,DET @ DEN,W,109,0.468,0.833,0.194
2026-01-27,Sacramento Kings,SAC @ NYK,L,87,0.402,0.857,0.167
2026-01-26,Minnesota Timberwolves,MIN vs. GSW,W,108,0.457,0.769,0.4
2026-01-26,Atlanta Hawks,ATL vs. IND,W,132,0.5,0.941,0.419
2026-01-26,Cleveland Cavaliers,CLE vs. ORL,W,114,0.532,0.704,0.44
2026-01-26,Chicago Bulls,CHI vs. LAL,L,118,0.524,0.778,0.367
2026-01-26,Golden State Warriors,GSW @ MIN,L,83,0.347,0.615,0.231
2026-01-26,Houston Rockets,HOU vs. MEM,W,108,0.446,0.75,0.297
2026-01-26,Los Angeles Lakers,LAL @ CHI,W,129,0.561,0.724,0.485
2026-01-26,Boston Celtics,BOS vs. POR,W,102,0.433,0.611,0.382
2026-01-26,Orlando Magic,ORL @ CLE,L,98,0.404,0.733,0.282
2026-01-26,Indiana Pacers,IND @ ATL,L,116,0.462,0.8,0.286
2026-01-26,Philadelphia 76ers,PHI @ CHA,L,93,0.393,0.737,0.3
2026-01-26,Portland Trail Blazers,POR @ BOS,L,94,0.41,0.667,0.25
2026-01-26,Memphis Grizzlies,MEM @ HOU,L,99,0.371,0.824,0.189
2026-01-26,Charlotte Hornets,CHA vs. PHI,W,130,0.566,0.704,0.415
2026-01-25,New Orleans Pelicans,NOP @ SAS,W,104,0.402,0.765,0.265
2026-01-25,Golden State Warriors,GSW @ MIN,W,111,0.421,0.938,0.314
2026-01-25,LA Clippers,LAC vs. BKN,W,126,0.564,0.897,0.48
2026-01-25,Miami Heat,MIA @ PHX,W,111,0.419,0.828,0.257
2026-01-25,Minnesota Timberwolves,MIN vs. GSW,L,85,0.38,0.6,0.342
2026-01-25,Brooklyn Nets,BKN @ LAC,L,89,0.341,0.88,0.209
2026-01-25,Phoenix Suns,PHX vs. MIA,L,102,0.37,0.808,0.2
2026-01-25,Sacramento Kings,SAC @ DET,L,116,0.524,0.607,0.44
2026-01-25,San Antonio Spurs,SAS vs. NOP,L,95,0.395,0.594,0.273
2026-01-25,Oklahoma City Thunder,OKC vs. TOR,L,101,0.44,0.774,0.256
2026-01-25,Toronto Raptors,TOR @ OKC,W,103,0.43,0.654,0.353
2026-01-25,Detroit Pistons,DET vs. SAC,W,139,0.549,0.821,0.516
2026-01-24,Miami Heat,MIA @ UTA,W,147,0.435,0.81,0.404
2026-01-24,Boston Celtics,BOS @ CHI,L,111,0.444,0.889,0.319
2026-01-24,Cleveland Cavaliers,CLE @ ORL,W,119,0.531,0.818,0.441
2026-01-24,Chicago Bulls,CHI vs. BOS,W,114,0.506,0.875,0.467
2026-01-24,Dallas Mavericks,DAL vs. LAL,L,110,0.415,0.759,0.345
2026-01-24,Los Angeles Lakers,LAL @ DAL,W,116,0.444,0.759,0.412
2026-01-24,Washington Wizards,WAS @ CHA,L,115,0.458,0.889,0.358
2026-01-24,New York Knicks,NYK @ PHI,W,112,0.441,0.556,0.341
2026-01-24,Philadelphia 76ers,PHI vs. NYK,L,109,0.506,0.759,0.31
2026-01-24,Utah Jazz,UTA vs. MIA,L,116,0.478,0.75,0.28
2026-01-24,Charlotte Hornets,CHA vs. WAS,W,119,0.519,0.767,0.389
2026-01-24,Orlando Magic,ORL vs. CLE,L,105,0.407,0.875,0.275
2026-01-23,Indiana Pacers,IND @ OKC,W,117,0.469,0.55,0.421
2026-01-23,Atlanta Hawks,ATL vs. PHX,W,110,0.531,0.688,0.5
2026-01-23,Boston Celtics,BOS @ BKN,W,130,0.45,0.625,0.431
2026-01-23,Cleveland Cavaliers,CLE vs. SAC,W,123,0.458,0.815,0.361
2026-01-23,New Orleans Pelicans,NOP @ MEM,W,133,0.465,0.848,0.361
2026-01-23,Denver Nuggets,DEN @ MIL,W,102,0.402,0.87,0.293
2026-01-23,Houston Rockets,HOU @ DET,W,111,0.494,0.8,0.346
2026-01-23,Milwaukee Bucks,MIL vs. DEN,L,100,0.4,0.741,0.308
2026-01-23,Brooklyn Nets,BKN vs. BOS,L,126,0.442,0.853,0.295
2026-01-23,Phoenix Suns,PHX @ ATL,L,103,0.442,0.889,0.324
2026-01-23,Portland Trail Blazers,POR vs. TOR,L,98,0.398,0.7,0.289
2026-01-23,Sacramento Kings,SAC @ CLE,L,118,0.472,0.955,0.394
2026-01-23,Oklahoma City Thunder,OKC vs. IND,L,114,0.488,0.9,0.269
2026-01-23,Toronto Raptors,TOR @ POR,W,110,0.529,0.647,0.31
2026-01-23,Memphis Grizzlies,MEM vs. NOP,L,127,0.489,0.864,0.383
2026-01-23,Detroit Pistons,DET vs. HOU,L,104,0.476,0.708,0.219
2026-01-22,Minnesota Timberwolves,MIN vs. CHI,L,115,0.462,0.933,0.366
2026-01-22,Dallas Mavericks,DAL vs. GSW,W,123,0.5,0.8,0.371
2026-01-22,Denver Nuggets,DEN @ WAS,W,107,0.446,0.923,0.346
2026-01-22,Golden State Warriors,GSW @ DAL,L,115,0.448,0.778,0.326
2026-01-22,Houston Rockets,HOU @ PHI,L,122,0.465,0.5,0.45
2026-01-22,LA Clippers,LAC vs. LAL,W,112,0.476,0.952,0.387
2026-01-22,Los Angeles Lakers,LAL @ LAC,L,104,0.455,0.722,0.333
2026-01-22,Miami Heat,MIA @ POR,L,110,0.457,0.789,0.2
2026-01-22,Chicago Bulls,CHI @ MIN,W,120,0.442,0.818,0.436
2026-01-22,Orlando Magic,ORL vs. CHA,L,97,0.418,0.773,0.378
2026-01-22,Portland Trail Blazers,POR vs. MIA,W,127,0.5,0.846,0.4
2026-01-22,San Antonio Spurs,SAS @ UTA,W,126,0.506,0.833,0.419
2026-01-22,Utah Jazz,UTA vs. SAS,L,109,0.478,0.846,0.4
2026-01-22,Washington Wizards,WAS vs. DEN,L,97,0.381,0.833,0.302
2026-01-22,Charlotte Hornets,CHA @ ORL,W,124,0.544,0.84,0.472
2026-01-22,Philadelphia 76ers,PHI vs. HOU,W,128,0.551,0.864,0.344
2026-01-21,New York Knicks,NYK vs. BKN,W,120,0.575,0.706,0.5
2026-01-21,Atlanta Hawks,ATL @ MEM,W,124,0.467,0.75,0.444
2026-01-21,Boston Celtics,BOS vs. IND,W,119,0.477,0.92,0.387
2026-01-21,Cleveland Cavaliers,CLE @ CHA,W,94,0.391,0.75,0.2
2026-01-21,New Orleans Pelicans,NOP vs. DET,L,104,0.419,0.833,0.219
2026-01-21,Milwaukee Bucks,MIL vs. OKC,L,102,0.494,0.667,0.39
2026-01-21,Brooklyn Nets,BKN @ NYK,L,66,0.291,0.692,0.275
2026-01-21,Indiana Pacers,IND @ BOS,L,104,0.394,0.783,0.267
2026-01-21,Sacramento Kings,SAC vs. TOR,L,109,0.466,0.818,0.273
2026-01-21,Oklahoma City Thunder,OKC @ MIL,W,122,0.544,0.667,0.389
2026-01-21,Toronto Raptors,TOR @ SAC,W,122,0.457,0.92,0.394
2026-01-21,Memphis Grizzlies,MEM vs. ATL,L,122,0.462,0.889,0.343
2026-01-21,Detroit Pistons,DET @ NOP,W,112,0.443,0.792,0.385
2026-01-21,Charlotte Hornets,CHA vs. CLE,L,87,0.337,0.722,0.17
2026-01-20,Miami Heat,MIA @ SAC,W,130,0.48,0.625,0.5
2026-01-20,Chicago Bulls,CHI vs. LAC,W,138,0.565,0.75,0.532
2026-01-20,Denver Nuggets,DEN vs. LAL,L,107,0.448,0.737,0.405
2026-01-20,Golden State Warriors,GSW vs. TOR,L,127,0.516,0.654,0.372
2026-01-20,Houston Rockets,HOU vs. SAS,W,111,0.518,0.682,0.37
2026-01-20,LA Clippers,LAC @ CHI,L,110,0.467,0.824,0.333
2026-01-20,Los Angeles Lakers,LAL @ DEN,W,115,0.506,0.656,0.4
2026-01-20,Utah Jazz,UTA vs. MIN,W,127,0.552,0.731,0.414
2026-01-20,Minnesota Timberwolves,MIN @ UTA,L,122,0.44,0.741,0.298
2026-01-20,Philadelphia 76ers,PHI vs. PHX,L,110,0.419,0.778,0.324
2026-01-20,Phoenix Suns,PHX @ PHI,W,116,0.435,1.0,0.41
2026-01-20,Sacramento Kings,SAC vs. MIA,L,117,0.506,0.857,0.367
2026-01-20,San Antonio Spurs,SAS @ HOU,L,106,0.39,1.0,0.28
2026-01-20,Toronto Raptors,TOR @ GSW,W,145,0.593,1.0,0.618
2026-01-19,Brooklyn Nets,BKN vs. PHX,L,117,0.506,0.952,0.395
2026-01-19,Boston Celtics,BOS @ DET,L,103,0.398,0.8,0.317
2026-01-19,Cleveland Cavaliers,CLE vs. OKC,L,104,0.374,0.8,0.229
2026-01-19,Dallas Mavericks,DAL @ NYK,W,114,0.488,0.679,0.469
2026-01-19,Golden State Warriors,GSW vs. MIA,W,135,0.516,0.765,0.471
2026-01-19,LA Clippers,LAC @ WAS,W,110,0.462,0.868,0.179
2026-01-19,Miami Heat,MIA @ GSW,L,112,0.394,0.875,0.289
2026-01-19,Atlanta Hawks,ATL vs. MIL,L,110,0.406,0.833,0.286
2026-01-19,Milwaukee Bucks,MIL @ ATL,W,112,0.494,0.72,0.444
2026-01-19,Philadelphia 76ers,PHI vs. IND,W,113,0.477,0.667,0.294
2026-01-19,New York Knicks,NYK vs. DAL,L,97,0.4,0.6,0.29
2026-01-19,Phoenix Suns,PHX @ BKN,W,126,0.571,0.783,0.513
2026-01-19,San Antonio Spurs,SAS vs. UTA,W,123,0.557,0.76,0.421
2026-01-19,Oklahoma City Thunder,OKC @ CLE,W,136,0.556,0.65,0.489
2026-01-19,Utah Jazz,UTA @ SAS,L,110,0.402,0.852,0.351
2026-01-19,Washington Wizards,WAS vs. LAC,L,106,0.43,0.864,0.371
2026-01-19,Detroit Pistons,DET vs. BOS,W,104,0.432,0.739,0.314
2026-01-19,Indiana Pacers,IND @ PHI,L,104,0.476,0.786,0.382
2026-01-18,Orlando Magic,ORL @ MEM,L,109,0.442,0.938,0.303
2026-01-18,New Orleans Pelicans,NOP @ HOU,L,110,0.5,0.8,0.385
2026-01-18,Denver Nuggets,DEN vs. CHA,L,87,0.405,0.833,0.211
2026-01-18,Houston Rockets,HOU vs. NOP,W,119,0.5,0.727,0.361
2026-01-18,Los Angeles Lakers,LAL vs. TOR,W,110,0.482,0.824,0.389
2026-01-18,Brooklyn Nets,BKN @ CHI,L,102,0.458,0.667,0.432
2026-01-18,Chicago Bulls,CHI vs. BKN,W,124,0.521,0.667,0.435
2026-01-18,Portland Trail Blazers,POR @ SAC,W,117,0.482,0.879,0.25
2026-01-18,Toronto Raptors,TOR @ LAL,L,93,0.418,0.667,0.219
2026-01-18,Charlotte Hornets,CHA @ DEN,W,110,0.494,0.846,0.324
2026-01-18,Memphis Grizzlies,MEM @ ORL,W,126,0.527,0.68,0.371
2026-01-18,Sacramento Kings,SAC vs. POR,L,110,0.488,0.833,0.355
2026-01-17,Indiana Pacers,IND @ DET,L,78,0.354,0.519,0.229
2026-01-17,Boston Celtics,BOS @ ATL,W,132,0.505,0.818,0.423
2026-01-17,Dallas Mavericks,DAL vs. UTA,W,138,0.538,0.611,0.439
2026-01-17,Denver Nuggets,DEN vs. WAS,W,121,0.529,0.739,0.4
2026-01-17,Golden State Warriors,GSW vs. CHA,W,136,0.548,0.846,0.442
2026-01-17,Los Angeles Lakers,LAL @ POR,L,116,0.494,0.905,0.419
2026-01-17,Miami Heat,MIA vs. OKC,W,122,0.369,0.714,0.4
2026-01-17,Minnesota Timberwolves,MIN @ SAS,L,123,0.467,0.893,0.412
2026-01-17,New York Knicks,NYK vs. PHX,L,99,0.402,0.76,0.318
2026-01-17,Portland Trail Blazers,POR vs. LAL,W,132,0.523,0.765,0.381
2026-01-17,Phoenix Suns,PHX @ NYK,W,106,0.415,0.852,0.357
2026-01-17,San Antonio Spurs,SAS vs. MIN,W,126,0.5,0.607,0.395
2026-01-17,Oklahoma City Thunder,OKC @ MIA,L,120,0.545,0.821,0.448
2026-01-17,Utah Jazz,UTA @ DAL,L,120,0.539,0.7,0.323
2026-01-17,Washington Wizards,WAS @ DEN,L,115,0.458,0.552,0.367
2026-01-17,Detroit Pistons,DET vs. IND,W,121,0.495,0.684,0.471
2026-01-17,Charlotte Hornets,CHA @ GSW,L,116,0.457,0.824,0.364
2026-01-17,Atlanta Hawks,ATL vs. BOS,L,106,0.373,0.882,0.326
2026-01-16,Washington Wizards,WAS @ SAC,L,115,0.489,0.762,0.324
2026-01-16,Sacramento Kings,SAC vs. WAS,W,128,0.58,0.633,0.484
2026-01-16,Toronto Raptors,TOR vs. LAC,L,117,0.483,0.846,0.333
2026-01-16,Philadelphia 76ers,PHI vs. CLE,L,115,0.473,0.895,0.375
2026-01-16,Indiana Pacers,IND vs. NOP,W,127,0.515,0.667,0.349
2026-01-16,Brooklyn Nets,BKN vs. CHI,W,112,0.429,0.882,0.475
2026-01-16,Minnesota Timberwolves,MIN @ HOU,L,105,0.463,0.571,0.367
2026-01-16,LA Clippers,LAC @ TOR,W,121,0.519,0.867,0.361
2026-01-16,Houston Rockets,HOU vs. MIN,W,110,0.464,0.588,0.429
2026-01-16,Chicago Bulls,CHI @ BKN,L,109,0.477,0.8,0.314
2026-01-16,New Orleans Pelicans,NOP @ IND,L,119,0.5,0.8,0.419
2026-01-16,Cleveland Cavaliers,CLE @ PHI,W,117,0.518,0.706,0.5
2026-01-15,Golden State Warriors,GSW vs. NYK,W,126,0.539,0.769,0.444
2026-01-15,Miami Heat,MIA vs. BOS,L,114,0.448,0.778,0.357
2026-01-15,Los Angeles Lakers,LAL vs. CHA,L,117,0.462,0.739,0.368
2026-01-15,Houston Rockets,HOU vs. OKC,L,91,0.337,0.824,0.292
2026-01-15,Portland Trail Blazers,POR vs. ATL,W,117,0.453,0.708,0.304
2026-01-15,Dallas Mavericks,DAL vs. UTA,W,144,0.567,0.789,0.413
2026-01-15,Boston Celtics,BOS @ MIA,W,119,0.451,0.96,0.333
2026-01-15,Atlanta Hawks,ATL @ POR,L,101,0.432,0.773,0.318
2026-01-15,New York Knicks,NYK @ GSW,L,113,0.462,0.789,0.368
2026-01-15,Milwaukee Bucks,MIL @ SAS,L,101,0.391,0.727,0.354
2026-01-15,Oklahoma City Thunder,OKC @ HOU,W,111,0.461,0.867,0.39
2026-01-15,Phoenix Suns,PHX @ DET,L,105,0.414,0.64,0.37
2026-01-15,San Antonio Spurs,SAS vs. MIL,W,119,0.506,0.852,0.432
2026-01-15,Utah Jazz,UTA @ DAL,L,122,0.49,0.783,0.278
2026-01-15,Detroit Pistons,DET vs. PHX,W,108,0.469,0.622,0.281
2026-01-15,Charlotte Hornets,CHA @ LAL,W,135,0.543,0.938,0.465
2026-01-15,Memphis Grizzlies,MEM @ ORL,L,111,0.458,0.857,0.472
2026-01-15,Orlando Magic,ORL @ MEM,W,118,0.432,0.913,0.375
2026-01-14,Denver Nuggets,DEN @ DAL,W,118,0.494,0.818,0.421
2026-01-14,New Orleans Pelicans,NOP vs. BKN,W,116,0.443,0.76,0.333
2026-01-14,Dallas Mavericks,DAL vs. DEN,L,109,0.441,0.667,0.147
2026-01-14,Chicago Bulls,CHI vs. UTA,W,128,0.511,0.81,0.395
2026-01-14,Cleveland Cavaliers,CLE @ PHI,W,133,0.526,0.722,0.435
2026-01-14,New York Knicks,NYK @ SAC,L,101,0.39,0.652,0.195
2026-01-14,Brooklyn Nets,BKN @ NOP,L,113,0.474,0.583,0.372
2026-01-14,LA Clippers,LAC vs. WAS,W,119,0.47,1.0,0.378
2026-01-14,Indiana Pacers,IND vs. TOR,L,101,0.384,0.742,0.286
2026-01-14,Philadelphia 76ers,PHI vs. CLE,L,107,0.404,0.885,0.279
2026-01-14,Sacramento Kings,SAC vs. NYK,W,112,0.473,0.842,0.37
2026-01-14,Washington Wizards,WAS @ LAC,L,105,0.456,0.765,0.263
2026-01-14,Toronto Raptors,TOR @ IND,W,115,0.494,0.654,0.357
2026-01-14,Utah Jazz,UTA @ CHI,L,126,0.547,0.889,0.286
2026-01-13,Miami Heat,MIA vs. PHX,W,127,0.522,0.818,0.342
2026-01-13,Atlanta Hawks,ATL @ LAL,L,116,0.45,0.722,0.283
2026-01-13,New Orleans Pelicans,NOP vs. DEN,L,116,0.453,0.871,0.379
2026-01-13,Denver Nuggets,DEN @ NOP,W,122,0.488,0.813,0.4
2026-01-13,Golden State Warriors,GSW vs. POR,W,119,0.472,0.923,0.404
2026-01-13,Houston Rockets,HOU vs. CHI,W,119,0.511,0.759,0.292
2026-01-13,Los Angeles Lakers,LAL vs. ATL,W,141,0.578,0.867,0.559
2026-01-13,Chicago Bulls,CHI @ HOU,L,113,0.436,0.826,0.324
2026-01-13,Milwaukee Bucks,MIL vs. MIN,L,106,0.482,0.579,0.361
2026-01-13,Phoenix Suns,PHX @ MIA,L,121,0.431,0.95,0.292
2026-01-13,Portland Trail Blazers,POR @ GSW,L,97,0.434,0.647,0.298
2026-01-13,San Antonio Spurs,SAS @ OKC,L,98,0.4,0.708,0.351
2026-01-13,Oklahoma City Thunder,OKC vs. SAS,W,119,0.519,0.889,0.367
2026-01-13,Minnesota Timberwolves,MIN @ MIL,W,139,0.598,0.583,0.524
2026-01-12,Brooklyn Nets,BKN @ DAL,L,105,0.453,0.9,0.243
2026-01-12,Boston Celtics,BOS @ IND,L,96,0.455,0.778,0.257
2026-01-12,Cleveland Cavaliers,CLE vs. UTA,L,112,0.446,1.0,0.415
2026-01-12,Dallas Mavericks,DAL vs. BKN,W,113,0.506,0.75,0.441
2026-01-12,LA Clippers,LAC vs. CHA,W,117,0.446,0.81,0.367
2026-01-12,Los Angeles Lakers,LAL @ SAC,L,112,0.488,0.786,0.222
2026-01-12,Philadelphia 76ers,PHI @ TOR,W,115,0.527,0.913,0.444
2026-01-12,Indiana Pacers,IND vs. BOS,W,98,0.464,0.667,0.432
2026-01-12,Sacramento Kings,SAC vs. LAL,W,124,0.585,0.786,0.654
2026-01-12,Toronto Raptors,TOR vs. PHI,L,102,0.402,0.88,0.162
2026-01-12,Utah Jazz,UTA @ CLE,W,123,0.482,0.893,0.439
2026-01-12,Charlotte Hornets,CHA @ LAC,L,109,0.489,0.765,0.303
2026-01-11,Golden State Warriors,GSW vs. ATL,L,111,0.467,0.81,0.238
2026-01-11,Milwaukee Bucks,MIL @ DEN,L,104,0.447,0.7,0.412
2026-01-11,Miami Heat,MIA @ OKC,L,112,0.537,0.538,0.531
2026-01-11,Houston Rockets,HOU @ SAC,L,98,0.429,0.655,0.233
2026-01-11,New York Knicks,NYK @ POR,W,123,0.505,0.75,0.37
2026-01-11,Denver Nuggets,DEN vs. MIL,W,108,0.402,0.774,0.4
2026-01-11,New Orleans Pelicans,NOP @ ORL,L,118,0.575,0.8,0.538
2026-01-11,Atlanta Hawks,ATL @ GSW,W,124,0.489,0.68,0.385
2026-01-11,Brooklyn Nets,BKN @ MEM,L,98,0.409,0.5,0.375
2026-01-11,Minnesota Timberwolves,MIN vs. SAS,W,104,0.433,0.56,0.308
2026-01-11,Philadelphia 76ers,PHI @ TOR,L,115,0.456,0.806,0.258
2026-01-11,Orlando Magic,ORL vs. NOP,W,128,0.524,0.886,0.458
2026-01-11,Washington Wizards,WAS @ PHX,L,93,0.395,1.0,0.233
2026-01-11,Phoenix Suns,PHX vs. WAS,W,112,0.421,0.789,0.327
2026-01-11,Portland Trail Blazers,POR vs. NYK,L,114,0.476,0.88,0.308
2026-01-11,Sacramento Kings,SAC vs. HOU,W,111,0.484,0.75,0.348
2026-01-11,San Antonio Spurs,SAS @ MIN,L,103,0.386,0.88,0.342
2026-01-11,Oklahoma City Thunder,OKC vs. MIA,W,124,0.505,0.714,0.294
2026-01-11,Toronto Raptors,TOR vs. PHI,W,116,0.398,0.744,0.156
2026-01-11,Memphis Grizzlies,MEM vs. BKN,W,103,0.42,1.0,0.324
2026-01-10,Miami Heat,MIA @ IND,L,99,0.391,0.793,0.133
2026-01-10,Boston Celtics,BOS vs. SAS,L,95,0.409,0.75,0.364
2026-01-10,Cleveland Cavaliers,CLE vs. MIN,W,146,0.598,0.84,0.484
2026-01-10,Chicago Bulls,CHI vs. DAL,W,125,0.515,0.833,0.326
2026-01-10,Dallas Mavericks,DAL @ CHI,L,107,0.429,0.64,0.371
2026-01-10,LA Clippers,LAC @ DET,W,98,0.431,0.694,0.355
2026-01-10,Minnesota Timberwolves,MIN @ CLE,L,134,0.573,0.8,0.5
2026-01-10,Indiana Pacers,IND vs. MIA,W,123,0.449,0.818,0.425
2026-01-10,San Antonio Spurs,SAS @ BOS,W,100,0.4,0.7,0.227
2026-01-10,Detroit Pistons,DET vs. LAC,L,92,0.398,0.72,0.229
2026-01-10,Charlotte Hornets,CHA @ UTA,W,150,0.525,0.8,0.407
2026-01-10,Utah Jazz,UTA vs. CHA,L,95,0.409,0.762,0.226
2026-01-09,Milwaukee Bucks,MIL @ LAL,W,105,0.481,0.773,0.353
2026-01-09,Denver Nuggets,DEN vs. ATL,L,87,0.417,0.8,0.344
2026-01-09,Los Angeles Lakers,LAL vs. MIL,L,101,0.429,0.571,0.417
2026-01-09,Houston Rockets,HOU @ POR,L,105,0.417,0.625,0.227
